j9m,p8r.a,12,p8r.b,22,,0,17029
j9n,p8r.b,23,q2v.d,1,"(SS57) Mes il voirs, que qu'il emsemble,",0,17081
j9n.1,p8r.b,23,p8r.b,36,"(SS57) Mes il voirs, que qu'il emsemble,",0,17081
j9n.2,p8r.b,37,p8v.c,25,"(SS57) Et si porroit bien aucun dire,",0,17095
j9n.3,p8v.c,26,p8v.d,30,(SS57) Et se les destinees tienent,0,17125
j9n.4,p8v.d,31,q1v.d,17,"(SS57) Mes qui revoudroit opposser,",0,17171
j9n.5,q1v.d,18,q2v.d,1,"(SS57) Li autre alerent autre voie,",0,17322
j9o,q2v.d,2,q2v.d,29,"(SS57) Mes de ce monde l'ordenance,",0,17469
j9p,q2v.d,30,q3r.b,1,(SS57) Mes par aventure li fet,0,17497
j9q,q3r.b,2,q4v.c,26,(SS57) Car qui devant savoir porroit,0,17549
j9r,q4v.c,27,q5r.a,32,"(SS57) Sanz faille toutes bestes mues,",0,17763
j9s,q5r.a,33,q6r.b,17,"(SS57) Vers les ciex arrier m'en retour,",0,17850
j9t,q6r.b,18,q6v.c,7,(SS57) Et li convendroit prendre cure,0,18000
j9u,q6v.c,8,q7r.a,21,"(SS57) Mars et Venus, qui jadis furent",0,18031
j9v,q7r.a,22,q7v.c,40,"(SS57) ""Encore ont miroer,""  dit elle,",0,18123
j9w,q7v.c,41,q8r.a,15,(SS57) Mes ne veil ore pas mettre cures,0,18217
j9x,q8r.a,16,q8v.d,13,(SS57) Tant en veil dire toutevois,0,18274
j9y,q8v.d,14,r1r.b,5,"(SS57) Dont maintez gens par leur folies,",0,18395
j9z,r1r.b,6,r1r.b,21,(SS57) Ne ne reveil dire des songes,0,18469
j9aa,r1r.b,22,r1v.d,31,"(SS57) Si vous di donques que les nues,",0,18485
j9bb,r1v.d,32,r3v.d,9,"(SS57) Et se nus contredire m'ose,",0,18577
j9cc,r3v.d,10,r3v.d,27,"(SS57) Mes, sanz faille, ce n'est pas fable,",0,18867
j9dd,r3v.d,28,r4r.a,34,(SS57) Dragons volans et estancelles,0,18885
j9ee,r4r.a,35,r4v.c,10,"(SS57) Ainssi les ciex verz eulz s'aquitent,",0,18933
j9ff,r4v.c,11,r4v.d,25,(SS57) Mes seus hons que je fet avoie,0,18991
j9gg,r4v.d,26,r5r.b,39,"(SS57) C'est li roys, c'est li emperieres",0,19047
j9hh,r5r.b,40,r6v.c,23,"(SS57) Cil fist l'entendement de l'omme,",0,19116
j9ii,r6v.c,24,r7r.a,28,"(SS57) Genius, le bien enparles,",0,19305
j9jj,r7r.a,29,r7r.b,21,"(SS57) Lors escrip cil, et celle dite,",0,19376
j10a,r7r.b,22,r7v.c,8,"(SS57) Lors remaint Nature en sa forge,",0,19409
